"DATASET","P","CLASSIFIER","STAT","GLOBAL"
"../scenariosimul/HIGGS.csv","4","svm","recall","0.782"
"../scenariosimul/HIGGS.csv","4","svm","accuracy","0.564"
"../scenariosimul/HIGGS.csv","7","svm","precision","0.564"
"../scenariosimul/HIGGS.csv","7","svm","recall","0.782"
"../scenariosimul/HIGGS.csv","7","svm","accuracy","0.564"
"../scenariosimul/HIGGS.csv","11","svm","precision","0.564"
"../scenariosimul/HIGGS.csv","11","svm","recall","0.782"
"../scenariosimul/HIGGS.csv","11","svm","accuracy","0.564"
"../scenariosimul/HIGGS.csv","15","svm","precision","0.564"
"../scenariosimul/HIGGS.csv","15","svm","recall","0.782"
"../scenariosimul/HIGGS.csv","15","svm","accuracy","0.564"
"../scenariosimul/HIGGS.csv","2","xgboost","precision","0.630324324324324"
"../scenariosimul/HIGGS.csv","2","xgboost","recall","0.646425531914894"
"../scenariosimul/HIGGS.csv","2","xgboost","accuracy","0.612"
"../scenariosimul/HIGGS.csv","4","xgboost","precision","0.630324324324324"
"../scenariosimul/HIGGS.csv","4","xgboost","recall","0.646425531914894"
"../scenariosimul/HIGGS.csv","4","xgboost","accuracy","0.612"
"../scenariosimul/HIGGS.csv","7","xgboost","precision","0.630324324324324"
"../scenariosimul/HIGGS.csv","7","xgboost","recall","0.646425531914894"
"../scenariosimul/HIGGS.csv","7","xgboost","accuracy","0.612"
"../scenariosimul/HIGGS.csv","11","xgboost","precision","0.630324324324324"
"../scenariosimul/HIGGS.csv","11","xgboost","recall","0.646425531914894"
"../scenariosimul/HIGGS.csv","11","xgboost","accuracy","0.612"
"../scenariosimul/HIGGS.csv","15","xgboost","precision","0.630324324324324"
"../scenariosimul/HIGGS.csv","15","xgboost","recall","0.646425531914894"
"../scenariosimul/HIGGS.csv","15","xgboost","accuracy","0.612"
"../scenariosimul/HIGGS.csv","2","multinom","precision","0.574013245033113"
"../scenariosimul/HIGGS.csv","2","multinom","recall","0.595148936170213"
"../scenariosimul/HIGGS.csv","2","multinom","accuracy","0.552"
"../scenariosimul/HIGGS.csv","4","multinom","precision","0.574013245033113"
"../scenariosimul/HIGGS.csv","4","multinom","recall","0.595148936170213"
"../scenariosimul/HIGGS.csv","4","multinom","accuracy","0.552"
"../scenariosimul/HIGGS.csv","7","multinom","precision","0.574013245033113"
"../scenariosimul/HIGGS.csv","7","multinom","recall","0.595148936170213"
"../scenariosimul/HIGGS.csv","7","multinom","accuracy","0.552"
"../scenariosimul/HIGGS.csv","11","multinom","precision","0.574013245033113"
"../scenariosimul/HIGGS.csv","11","multinom","recall","0.595148936170213"
"../scenariosimul/HIGGS.csv","11","multinom","accuracy","0.552"
"../scenariosimul/HIGGS.csv","15","multinom","precision","0.574013245033113"
"../scenariosimul/HIGGS.csv","15","multinom","recall","0.595148936170213"
"../scenariosimul/HIGGS.csv","15","multinom","accuracy","0.552"
"../scenariosimul/HIGGS.csv","2","lda","precision","0.583948051948052"
"../scenariosimul/HIGGS.csv","2","lda","recall","0.611787234042553"
"../scenariosimul/HIGGS.csv","2","lda","accuracy","0.564"
"../scenariosimul/HIGGS.csv","4","lda","precision","0.583948051948052"
"../scenariosimul/HIGGS.csv","4","lda","recall","0.611787234042553"
"../scenariosimul/HIGGS.csv","4","lda","accuracy","0.564"
"../scenariosimul/HIGGS.csv","7","lda","precision","0.583948051948052"
"../scenariosimul/HIGGS.csv","7","lda","recall","0.611787234042553"
"../scenariosimul/HIGGS.csv","7","lda","accuracy","0.564"
"../scenariosimul/HIGGS.csv","11","lda","precision","0.583948051948052"
"../scenariosimul/HIGGS.csv","11","lda","recall","0.611787234042553"
"../scenariosimul/HIGGS.csv","11","lda","accuracy","0.564"
"../scenariosimul/HIGGS.csv","15","lda","precision","0.583948051948052"
"../scenariosimul/HIGGS.csv","15","lda","recall","0.611787234042553"
"../scenariosimul/HIGGS.csv","15","lda","accuracy","0.564"
"../scenariosimul/HIGGS.csv","2","forest","precision","0.630241134751773"
"../scenariosimul/HIGGS.csv","2","forest","recall","0.630241134751773"
"../scenariosimul/HIGGS.csv","2","forest","accuracy","0.608"
"../scenariosimul/HIGGS.csv","4","forest","precision","0.630241134751773"
"../scenariosimul/HIGGS.csv","4","forest","recall","0.630241134751773"
"../scenariosimul/HIGGS.csv","4","forest","accuracy","0.608"
"../scenariosimul/HIGGS.csv","7","forest","precision","0.630241134751773"
"../scenariosimul/HIGGS.csv","7","forest","recall","0.630241134751773"
"../scenariosimul/HIGGS.csv","7","forest","accuracy","0.608"
"../scenariosimul/HIGGS.csv","11","forest","precision","0.630241134751773"
"../scenariosimul/HIGGS.csv","11","forest","recall","0.630241134751773"
"../scenariosimul/HIGGS.csv","11","forest","accuracy","0.608"
"../scenariosimul/HIGGS.csv","15","forest","precision","0.630241134751773"
"../scenariosimul/HIGGS.csv","15","forest","recall","0.630241134751773"
"../scenariosimul/HIGGS.csv","15","forest","accuracy","0.608"
"../scenariosimul/HIGGS.csv","2","svm","precision","0.578793103448276"
"../scenariosimul/HIGGS.csv","2","svm","recall","0.765177304964539"
"../scenariosimul/HIGGS.csv","2","svm","accuracy","0.58"
"../scenariosimul/HIGGS.csv","4","svm","precision","0.578793103448276"
"../scenariosimul/HIGGS.csv","4","svm","recall","0.765177304964539"
"../scenariosimul/HIGGS.csv","4","svm","accuracy","0.58"
"../scenariosimul/HIGGS.csv","7","svm","precision","0.578793103448276"
"../scenariosimul/HIGGS.csv","7","svm","recall","0.765177304964539"
"../scenariosimul/HIGGS.csv","7","svm","accuracy","0.58"
"../scenariosimul/HIGGS.csv","11","svm","precision","0.578793103448276"
"../scenariosimul/HIGGS.csv","11","svm","recall","0.765177304964539"
"../scenariosimul/HIGGS.csv","11","svm","accuracy","0.58"
"../scenariosimul/HIGGS.csv","15","svm","precision","0.578793103448276"
"../scenariosimul/HIGGS.csv","15","svm","recall","0.765177304964539"
"../scenariosimul/HIGGS.csv","15","svm","accuracy","0.58"
"../scenariosimul/HIGGS.csv","2","xgboost","precision","0.627"
"../scenariosimul/HIGGS.csv","2","xgboost","recall","0.624695035460993"
"../scenariosimul/HIGGS.csv","2","xgboost","accuracy","0.604"
"../scenariosimul/HIGGS.csv","4","xgboost","precision","0.627"
"../scenariosimul/HIGGS.csv","4","xgboost","recall","0.624695035460993"
"../scenariosimul/HIGGS.csv","4","xgboost","accuracy","0.604"
"../scenariosimul/HIGGS.csv","7","xgboost","precision","0.627"
"../scenariosimul/HIGGS.csv","7","xgboost","recall","0.624695035460993"
"../scenariosimul/HIGGS.csv","7","xgboost","accuracy","0.604"
"../scenariosimul/HIGGS.csv","11","xgboost","precision","0.627"
"../scenariosimul/HIGGS.csv","11","xgboost","recall","0.624695035460993"
"../scenariosimul/HIGGS.csv","11","xgboost","accuracy","0.604"
"../scenariosimul/HIGGS.csv","15","xgboost","precision","0.627"
"../scenariosimul/HIGGS.csv","15","xgboost","recall","0.624695035460993"
"../scenariosimul/HIGGS.csv","15","xgboost","accuracy","0.604"
"../scenariosimul/HIGGS.csv","2","multinom","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","2","multinom","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","2","multinom","accuracy","0.624"
"../scenariosimul/HIGGS.csv","4","multinom","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","4","multinom","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","4","multinom","accuracy","0.624"
"../scenariosimul/HIGGS.csv","7","multinom","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","7","multinom","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","7","multinom","accuracy","0.624"
"../scenariosimul/HIGGS.csv","11","multinom","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","11","multinom","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","11","multinom","accuracy","0.624"
"../scenariosimul/HIGGS.csv","15","multinom","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","15","multinom","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","15","multinom","accuracy","0.624"
"../scenariosimul/HIGGS.csv","2","lda","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","2","lda","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","2","lda","accuracy","0.624"
"../scenariosimul/HIGGS.csv","4","lda","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","4","lda","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","4","lda","accuracy","0.624"
"../scenariosimul/HIGGS.csv","7","lda","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","7","lda","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","7","lda","accuracy","0.624"
"../scenariosimul/HIGGS.csv","11","lda","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","11","lda","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","11","lda","accuracy","0.624"
"../scenariosimul/HIGGS.csv","15","lda","precision","0.639814569536424"
"../scenariosimul/HIGGS.csv","15","lda","recall","0.663063829787234"
"../scenariosimul/HIGGS.csv","15","lda","accuracy","0.624"
"../scenariosimul/HIGGS.csv","2","forest","precision","0.598076923076923"
"../scenariosimul/HIGGS.csv","2","forest","recall","0.558333333333333"
"../scenariosimul/HIGGS.csv","2","forest","accuracy","0.6"
"../scenariosimul/HIGGS.csv","4","forest","precision","0.598076923076923"
"../scenariosimul/HIGGS.csv","4","forest","recall","0.558333333333333"
"../scenariosimul/HIGGS.csv","4","forest","accuracy","0.6"
"../scenariosimul/HIGGS.csv","7","forest","precision","0.598076923076923"
"../scenariosimul/HIGGS.csv","7","forest","recall","0.558333333333333"
"../scenariosimul/HIGGS.csv","7","forest","accuracy","0.6"
"../scenariosimul/HIGGS.csv","11","forest","precision","0.598076923076923"
"../scenariosimul/HIGGS.csv","11","forest","recall","0.558333333333333"
"../scenariosimul/HIGGS.csv","11","forest","accuracy","0.6"
"../scenariosimul/HIGGS.csv","15","forest","precision","0.598076923076923"
"../scenariosimul/HIGGS.csv","15","forest","recall","0.558333333333333"
"../scenariosimul/HIGGS.csv","15","forest","accuracy","0.6"
"../scenariosimul/HIGGS.csv","2","svm","precision","0.500444444444444"
"../scenariosimul/HIGGS.csv","2","svm","recall","0.439333333333333"
"../scenariosimul/HIGGS.csv","2","svm","accuracy","0.512"
"../scenariosimul/HIGGS.csv","4","svm","precision","0.500444444444444"
"../scenariosimul/HIGGS.csv","4","svm","recall","0.439333333333333"
"../scenariosimul/HIGGS.csv","4","svm","accuracy","0.512"
"../scenariosimul/HIGGS.csv","7","svm","precision","0.500444444444444"
"../scenariosimul/HIGGS.csv","7","svm","recall","0.439333333333333"
"../scenariosimul/HIGGS.csv","7","svm","accuracy","0.512"
"../scenariosimul/HIGGS.csv","11","svm","precision","0.500444444444444"
"../scenariosimul/HIGGS.csv","11","svm","recall","0.439333333333333"
"../scenariosimul/HIGGS.csv","11","svm","accuracy","0.512"
"../scenariosimul/HIGGS.csv","15","svm","precision","0.500444444444444"
"../scenariosimul/HIGGS.csv","15","svm","recall","0.439333333333333"
"../scenariosimul/HIGGS.csv","15","svm","accuracy","0.512"
"../scenariosimul/HIGGS.csv","2","xgboost","precision","0.6"
"../scenariosimul/HIGGS.csv","2","xgboost","recall","0.55"
"../scenariosimul/HIGGS.csv","2","xgboost","accuracy","0.6"
"../scenariosimul/HIGGS.csv","4","xgboost","precision","0.6"
"../scenariosimul/HIGGS.csv","4","xgboost","recall","0.55"
"../scenariosimul/HIGGS.csv","4","xgboost","accuracy","0.6"
"../scenariosimul/HIGGS.csv","7","xgboost","precision","0.6"
"../scenariosimul/HIGGS.csv","7","xgboost","recall","0.55"
"../scenariosimul/HIGGS.csv","7","xgboost","accuracy","0.6"
"../scenariosimul/HIGGS.csv","11","xgboost","precision","0.6"
"../scenariosimul/HIGGS.csv","11","xgboost","recall","0.55"
"../scenariosimul/HIGGS.csv","11","xgboost","accuracy","0.6"
"../scenariosimul/HIGGS.csv","15","xgboost","precision","0.6"
"../scenariosimul/HIGGS.csv","15","xgboost","recall","0.55"
"../scenariosimul/HIGGS.csv","15","xgboost","accuracy","0.6"
"../scenariosimul/HIGGS.csv","2","multinom","precision","0.558190476190476"
"../scenariosimul/HIGGS.csv","2","multinom","recall","0.523666666666667"
"../scenariosimul/HIGGS.csv","2","multinom","accuracy","0.564"
"../scenariosimul/HIGGS.csv","4","multinom","precision","0.558190476190476"
"../scenariosimul/HIGGS.csv","4","multinom","recall","0.523666666666667"
"../scenariosimul/HIGGS.csv","4","multinom","accuracy","0.564"
"../scenariosimul/HIGGS.csv","7","multinom","precision","0.558190476190476"
"../scenariosimul/HIGGS.csv","7","multinom","recall","0.523666666666667"
"../scenariosimul/HIGGS.csv","7","multinom","accuracy","0.564"
"../scenariosimul/HIGGS.csv","11","multinom","precision","0.558190476190476"
"../scenariosimul/HIGGS.csv","11","multinom","recall","0.523666666666667"
"../scenariosimul/HIGGS.csv","11","multinom","accuracy","0.564"
"../scenariosimul/HIGGS.csv","15","multinom","precision","0.558190476190476"
"../scenariosimul/HIGGS.csv","15","multinom","recall","0.523666666666667"
"../scenariosimul/HIGGS.csv","15","multinom","accuracy","0.564"
"../scenariosimul/HIGGS.csv","2","lda","precision","0.573"
"../scenariosimul/HIGGS.csv","2","lda","recall","0.5255"
"../scenariosimul/HIGGS.csv","2","lda","accuracy","0.576"
"../scenariosimul/HIGGS.csv","4","lda","precision","0.573"
"../scenariosimul/HIGGS.csv","4","lda","recall","0.5255"
"../scenariosimul/HIGGS.csv","4","lda","accuracy","0.576"
"../scenariosimul/HIGGS.csv","7","lda","precision","0.573"
"../scenariosimul/HIGGS.csv","7","lda","recall","0.5255"
"../scenariosimul/HIGGS.csv","7","lda","accuracy","0.576"
"../scenariosimul/HIGGS.csv","11","lda","precision","0.573"
"../scenariosimul/HIGGS.csv","11","lda","recall","0.5255"
"../scenariosimul/HIGGS.csv","11","lda","accuracy","0.576"
"../scenariosimul/HIGGS.csv","15","lda","precision","0.573"
"../scenariosimul/HIGGS.csv","15","lda","recall","0.5255"
"../scenariosimul/HIGGS.csv","15","lda","accuracy","0.576"
"../scenariosimul/HIGGS.csv","2","forest","precision","0.653770491803279"
"../scenariosimul/HIGGS.csv","2","forest","recall","0.656446280991736"
"../scenariosimul/HIGGS.csv","2","forest","accuracy","0.66"
"../scenariosimul/HIGGS.csv","4","forest","precision","0.653770491803279"
"../scenariosimul/HIGGS.csv","4","forest","recall","0.656446280991736"
"../scenariosimul/HIGGS.csv","4","forest","accuracy","0.66"
"../scenariosimul/HIGGS.csv","7","forest","precision","0.653770491803279"
"../scenariosimul/HIGGS.csv","7","forest","recall","0.656446280991736"
"../scenariosimul/HIGGS.csv","7","forest","accuracy","0.66"
"../scenariosimul/HIGGS.csv","11","forest","precision","0.653770491803279"
"../scenariosimul/HIGGS.csv","11","forest","recall","0.656446280991736"
"../scenariosimul/HIGGS.csv","11","forest","accuracy","0.66"
"../scenariosimul/HIGGS.csv","15","forest","precision","0.653770491803279"
"../scenariosimul/HIGGS.csv","15","forest","recall","0.656446280991736"
"../scenariosimul/HIGGS.csv","15","forest","accuracy","0.66"
"../scenariosimul/HIGGS.csv","2","svm","precision","0.521904761904762"
"../scenariosimul/HIGGS.csv","2","svm","recall","0.305454545454545"
